,Unnamed: 0,Text,emotions,category,labels
324,376,"More samples ready to head out the door! This time we've matched to the very popular BAL colours. Love the seamless finish the powder coating gives. 

#MovementJoints #Bespoke #PowderCoated #Seamless #FreeSamples #GroutMatch https://t.co/lVHtmDQv0t",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
333,385,@NikolaBench $Ruyi the amazing #cryptowallet that built. #secure #innovation #seamless. https://t.co/ev9SzoZufZ,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
360,419,"No dull moment with @coinnestafrica.

Get started with us today and enjoy a seamless trading experience.

#CoinnestAfrica #Bitcoin #CryptoExchange #FastPayout #Seamless https://t.co/52IUHjf3Kw",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
361,421,"😀What a great night we all had ""An Evening with Francis Benali"" top night, a top team - MEGA!🥳

BIG thank you to everyone who attended and supported the night, you made it a special night to remember!👏👏

#IOW #seamless #events https://t.co/D5uqiOL4YO",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
367,428,"@Pollett15353179 @CryptoGodJohn @SimplexCC $Ruyi to the moon. The best #cryptowallet in crypto space. #btc #BNB
With its #innovation it will continue to improve and its #secure and #seamless",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
371,432,"@Pollett15353179 @CryptoGemsWorld @SimplexCC $Ruyi #cryptowallet #btc #BNB #seamless #secure #innovation
LFG., 🚀🚀🚀  this gem is 1000x.",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
372,433,"@Pollett15353179 @CryptoGemsWorld @SimplexCC $Ruyi #cryptowallet #btc #BNB #seamless #secure #innovation
Moon here we go. LFG.",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
401,464,"👍It's #wednesday how is your week going🤔Keep pushing forward you never where it will lead 👏

#seamless #EntertainmentNews #wednesdaythought https://t.co/edtorkPv75",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
408,471,"We are looking forward to partnering with @CommunisisGroup in the journey towards more #customercentric processes, #seamless experiences, &amp; #datadriven operations to achieve its business goals

@tech_mahindra @C_P_Gurnani 

https://t.co/2nX8iSVeqM",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
409,472,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/Egi3UlbU53 https://t.co/iP2XiJTCgb",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
410,473,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGqVgy 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/dqBcjs0zFe https://t.co/hIOdRmU6wy",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
412,475,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/rflud9Rr6U https://t.co/6dW51mGdKB",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
417,480,"Over the past year, Seamless and our advanced analytics arm, Riaktr, have honed synergies to help us lead business automation and S&amp;D optimization for telcos across the globe. We're very excited to unlock new milestones with our homogeneous product portfolio.

#seamless #riaktr https://t.co/lTELReRDom",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
426,490,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/10wRd5LfOR https://t.co/jaOOn3bEdr",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
427,491,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/e0HMNYifH1 https://t.co/TYJsjhacPq",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
429,493,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/AdG0ZiuNrT https://t.co/36cnRBzauU",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
430,494,"#Best of the day on https://t.co/6r5zMVHTy8
Firm Abs Mega Camo Sale  - 30% Off - My Favorites Try On Haul
https://t.co/hSD3rNWPU7
#lifestyle #aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
433,497,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/v8N5hiY4B3 https://t.co/4YIa7hdAsd",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
434,498,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/SJj4sl6ZJ3 https://t.co/8T2SAfW9Eh",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
436,500,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/FaotbegxZb https://t.co/gay6tnMhdB",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
452,518,@Pollett15353179 @WhaleEverything @RuyiTechInc #ruyi #ruyiwallet #innovation #seamless #secure best community. https://t.co/lCvI3scsQK,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
454,520,"☀️Good vibes only!
Peechi leggings are designed to improve your workout experience. It's the one you can never miss.😎
Click link below
https://t.co/k0Q10UiLSV

#FathersDay #Gym #gymgirl #workout #Leggings #bootycontour #Seamless #hourglass #fitnessgirl https://t.co/5xEO95rOOT",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
457,523,"#seamless collection….
The work out just got better with bansita..@NanaBirungi https://t.co/sTSQVxmThZ",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
466,537,"@Pollett15353179 @Crypto__emily @RuyiTechInc #ruyi #ruyiwallet #innovation #seamless #secure
The most beautiful app ever #ruyiwallet alk in one purpose..,😍😍😍",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
471,542,#Seamless 5th generation #success,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
476,549,@AdamDKHarrison @PDimoldenberg This is such great news. :0))) soon that boundary will be invisible again! #seamless #superb,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
486,561,Specialist Lighting Solutions being installed today for #Volvo #Automotive #lighting #seamless #intallation #photobooth #newtechnology #led #EnergyEfficiency https://t.co/mw5urR2ClK,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
488,564,"Travel the world of #Seamless experiences without leaving Booth Z2.5255 @ Passenger Terminal EXPO &amp; CONFERENCE ⏰Schedule your demo here: https://t.co/3R7OWD1lU1 and see  how we are redefining the experience of travel! Don't forget your #passport!

#biometris #PTEparis https://t.co/SJVDKWWr3I",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
501,578,"What an amazing first day @Passenger Terminal Expo in Paris! 
Come visit us tomorrow and travel the world of #Seamless experiences without leaving Booth Z2.5255
See you there! https://t.co/ekkTWZ6VIJ",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
503,581,"We are live at @Passenger Terminal Expo in Paris! Come visit us and travel the world of #Seamless experiences without leaving Booth Z2.5255. 

#PTE https://t.co/w7lro3lDZn",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
515,597,"Just wanted to appreciate the #Indigo Airport Operations Team #groundstaff.

#6e #6e688 
Baggage dropped at 8:35 BLR, Flight departed at 9:05   BLR, Flight landed 10:05 TRV, Baggage collected 10:20 TRV.

Amazing guys. Keep it always like this. #Seamless",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
517,599,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/ZpqwJ3oh1D https://t.co/2gmBU3ow6H",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
518,600,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/PKEX2bZ6le https://t.co/ks0fUAn0mR",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
520,602,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/IRcNNRSLuV https://t.co/Ffx4wPJHWe",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
528,612,"Inside Telecom is a proud Media Partner of @Seamlessasia! Join us to explore the future of payments, banking and commerce in Asia. 

Registration is FREE so get your access now: https://t.co/QnFt6dc3QR

#seamless #seamlessasia #insidetelecom #payments #banking #commerce https://t.co/ojqQUqF8lS",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
532,616,"Sometimes, you go to Flavortown. 

Thanks to @Seamless, @flavortown came to me this afternoon. @GuyFieri 
#flavortown #guyfieri #newyorkcity #seamless https://t.co/iK2D5bMn3W",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
539,624,"@Pollett15353179 @RuyiTechInc Ruyi to the moon., #seamless #innovation #secure #ruyi",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
543,629,"Cloudpick is proud to launch the largest 5G computer vision-powered store. The most essential part of this #5G ##revolution is the level of #automation. We overcome many limits of the existing devices and provide a more #seamless shopping experience.

https://t.co/777HtrONv9",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
547,633,"Left my bed in Knocknacarra at @ 5am
arrived @ShannonAirport @ 6.30am, parked outside, bag checked in @ 6.40am, through security in 8 minutes having to take nothing out of my bags &amp; now having brekkie in the calm Zest Food Market’. Business travel from the West!!! #seamless https://t.co/NRsdS7wBcP",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
548,634,"Thanks for the kind words! ★★★★★ ""Loved these. Used with resin and tiny dried flowers."" Kari G. https://t.co/DayLsP8zEU #etsy #beading #26x16mm #oval #seamless #rings #connectors #kmorgan #cactusrosejewelry #crj https://t.co/JhqXIKJ53z",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
552,640,"Your indoor and outdoor connectivity can and should be seamless. 

https://t.co/qVGnEj1sb2

#AVM #AVmenities #audiovideo #connectivity #flawless #seamless https://t.co/VLtlZoJMoB",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
553,641,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/fbu56kr5JV https://t.co/ckHr5R14fa",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
554,642,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/ZXQUmxIHxs https://t.co/gQdbJJJy1A",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
556,644,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/R34tIEA8Yu https://t.co/EwBVjLnfpK",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
565,653,"Another Crazy Hot Summer will hit BC again, but got something much hotter than that! Check our official website and watch what is so hot here! 🔥🔥

#steel #pipe #seamless #steelpipe #seamlesspipe #wieldedpipe #spiralwieldedpipe #oilandgas https://t.co/FOzLzwhbL6",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
581,673,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/oa4l2C74vf https://t.co/AxoV4K3IIM",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
582,674,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/rPDzJbJNrN https://t.co/quufmYcogf",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
584,676,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/BuFKEXOCgk https://t.co/cVziVCmMAN",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
585,677,"#Best of the day on https://t.co/6r5zMVHTy8
Shein Glowmode Activewear Try On Review Haul
https://t.co/pPZZ8Nq5KE
#lifestyle #aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
599,693,"We are honored to be part of the 22nd Annual #seamlessdxb conference held at the Dubai World Trade Centre from May 31st to June 1st, 2022.
#seamless #QBrainX #seamlessdxb #dubaiworldtradecenter https://t.co/MYRRDXNXF2",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
608,703,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/okEiD4H7Ee https://t.co/kgUgCXIQ4r",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
609,704,"Share the #Best #lifestyle content
Download the Best #app : https://t.co/29sgyGIwF8 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/D0qohvFMdp https://t.co/8Tayg0I2lJ",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
611,706,"Download the Best #app to share your #Best #lifestyle content: https://t.co/3LwU9b70mg 
#aliexpress #review #deniceandreereview #unboxing #seamless #seamlessleggings #aliexpress #amazone #denise  https://t.co/OQm2VmnngK https://t.co/cHqgOvk6MP",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
616,711,"#Binance Pay attended the #recent #Seamless event in Dubai 

The event was packed with global #innovators from a range of different industries including payments, fintech, retail and much more!",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
624,720,"Hear from one of our #drivers at @metrorideIND today! We're so happy they are having a good #experience and will stay #Committed to providing you #seamless and #affordable rides home! 
#Testimony #ev #electricvehicles #electric https://t.co/5HjksHUh1k",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
632,729,"🩺 Driving #innovative improvements across the #healthcare industry and around the world ➡️ our longtime partners @aboutKP are continuing to pursue excellence with the power of #Digideck! ✨

👆 Proudly showcasing #renewals and #seamless experiences across the country 🏆 https://t.co/RkkbDF8bcU",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
637,734,"Stand up for what you believe in  👉 vote!
Reward yourself with some fun 👉 get tickets to our show!  https://t.co/YJ3OXJutgC

#🐝lieve #LassoJackets #EnjoyResponsibly #Seamless #Players #sing https://t.co/339jdmcpH2",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
640,737,"2022 seems to be a year with a full of new trends and one such trend that is going to stay for a long while is in the healthcare industry! 

Don’t forget to share this with friends if you haven’t yet! 

#muvi #live  #muvilive #seamless #streaming  #healthcaretrends https://t.co/XTV1hJfcbi",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
643,740,Last chance to test another #seamless #checkout experience at #EuroCIS2022 today - #Vynamic Smart Vision I Age Verification! Try to check out with age-restricted items without the need to wait for a staff member or to register. #AgeVerification #Retail #DNproud https://t.co/ADXDLShY2W,joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
645,742,"Day 2
#ValueMentor is proud to announce our presence in #Seamless Middle East 2022 intersect.

#Seamless #DXB #Security #Middleeast #seamless2022 #uae # Fintech #dubai https://t.co/FPAWzJulE5",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
649,746,"IT’S A WRAP! What an absolutely incredible two days @seamlessMENA. A huge thank you to the event team for organising the biggest event in #Seamless’s 22-year history, which was run “seamlessly.” We look forward to being dynamically present at the 2023 edition of #SeamlessDXB! 🇦🇪 https://t.co/m5TaGn4dhr",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
650,753,"What an event #SeamlessDXB has been!
2 days of learning, networking, and fun are now wrapping up. 
Our #DigitalCommerce connoisseurs enjoyed meeting fellow industry members at @seamlessMENA.
Here are a few glimpses of how the days at Seamless Middle East 2022 went.
#Seamless https://t.co/iMhvxcVaZb",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
653,756,"We are #Seamless-ly sliding onto day 2 of this exciting event!
It has been an absolute pleasure to meet the talented visitors of Armada group and share insights about technical solutions, novelty and much more. Here are some snippets!

Anas Al Jobbeh, E-commerce... https://t.co/OoDOGud5H7",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
657,760,"The second day at @seamlessMENA , and it is as busy as it gets! Glad to receive clients and partners at STS PayOne stand (E20)

#SeamlessDXB #Seamless #stspayone #DXB #fintech #Paymentgateway https://t.co/mk9qXmltWn",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
659,762,"Day 1 @ Seamless Middle East 2022 was an exciting affair for Algonomy! We are all geared up for day 2.  Join us at booth #K-52 to learn how Algonomy's AI-infused retail platform is turbo-charging growth for retailers.

#seamless #algonomy https://t.co/xSr8TksWvi",joy,joy,"('n', 'y', 'n', 'n', 'n', 'n', 'y')"
